1,-0.5,-0.5,1.41421
2,-0.5,0.2,1.04403
3,-0.3,-0.5,1.28062
4,-0.4,0.3,0.92195
5,-0.1,0.2,0.67082
6,0.2,0.0,0.5831
7,-0.1,-0.2,0.92195
8,-0.4,0.2,0.94868
9,0.2,0.3,0.36056
10,-0.4,-0.0,1.02956
11,-0.2,0.1,0.80623
12,-0.4,-0.1,1.08167
13,0.4,-0.4,0.90554
14,-0.5,-0.4,1.34536
15,-0.4,0.5,0.9
16,0.3,0.4,0.22361
17,0.2,-0.1,0.67082
18,-0.4,0.4,0.90554
19,0.1,-0.3,0.89443
20,0.4,0.5,0.1
21,0.5,0.4,0.1
22,0.5,0.5,0
